outcome,horizon,beta,se,lower95,upper95,n,spec_name,shock_column,shock_scale,response_type
accounting_public_liquidity_qoq,7,55.402306258227824,33.18690774228389,-9.644032916648598,120.44864543310425,84,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
accounting_public_liquidity_qoq,8,67.44567080413596,36.39311140642386,-3.8848275524548086,138.77616916072674,83,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
accounting_external_flow_qoq,0,-88.48626992626153,24.393641008189945,-136.29780630231383,-40.67473355020923,92,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
accounting_external_flow_qoq,1,-84.7544712039797,45.59553745417894,-174.12172461417043,4.612782206211008,91,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
accounting_external_flow_qoq,2,-101.47610949143979,64.92078368087395,-228.72084550595275,25.768626523073166,90,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
accounting_external_flow_qoq,3,-60.29852322526166,63.80862503790051,-185.36342829954668,64.76638184902335,89,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
accounting_external_flow_qoq,4,-58.54164299528435,53.08002574199129,-162.57849344958728,45.49520745901859,88,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
accounting_external_flow_qoq,5,-96.88611367849758,54.84599652395963,-204.38426686545844,10.612039508463283,87,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
accounting_external_flow_qoq,6,-164.73074360286859,56.328906557221146,-275.135400455022,-54.32608675071515,86,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
accounting_external_flow_qoq,7,-175.60831401159953,65.27329727567086,-303.5439766719144,-47.67265135128466,85,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
accounting_external_flow_qoq,8,-183.95499745372663,70.34607208873,-321.8332987476374,-46.07669615981584,84,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
accounting_identity_total_qoq,0,-65.03773830060437,15.613096137202154,-95.6394067295206,-34.436069871688154,91,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
accounting_identity_total_qoq,1,-83.55130148086025,34.46337169373859,-151.09951000058788,-16.003092961132623,90,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
accounting_identity_total_qoq,2,-117.61410941792504,40.60364850329981,-197.19726048439264,-38.030958351457414,89,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
accounting_identity_total_qoq,3,-86.13835218668801,42.37189807801763,-169.18727241960255,-3.089431953773456,88,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
accounting_identity_total_qoq,4,-91.50872100732244,36.92114023157932,-163.8741558612179,-19.14328615342697,87,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
accounting_identity_total_qoq,5,-114.11981176791451,36.0920153662743,-184.86016188581215,-43.37946165001688,86,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
accounting_identity_total_qoq,6,-162.8226776457021,38.486620365526655,-238.25645356213434,-87.38890172926986,85,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
accounting_identity_total_qoq,7,-156.3215613708605,48.14349908066974,-250.6828195689732,-61.960303172747814,84,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
accounting_identity_total_qoq,8,-167.02611592089917,56.071301101274074,-276.92586607939637,-57.12636576240199,83,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
accounting_identity_gap_qoq,0,-0.641483087652235,0.922911243524295,-2.4503891249598535,1.1674229496553832,91,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
accounting_identity_gap_qoq,1,-2.56764787432439,1.6208877340336512,-5.744587833030346,0.6092920843815666,90,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
accounting_identity_gap_qoq,2,-3.6092931948144695,2.6671430786630363,-8.83689362899402,1.6183072393650813,89,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
accounting_identity_gap_qoq,3,-1.0294474489911591,2.7402328223436903,-6.400303780784792,4.341408882802473,88,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
accounting_identity_gap_qoq,4,-2.534574523609713,2.687431442485769,-7.80194015088182,2.732791103662394,87,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
accounting_identity_gap_qoq,5,-1.5779476572899658,3.465512090759047,-8.370351355177698,5.214456040597766,86,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
accounting_identity_gap_qoq,6,-1.930544175944168,3.805424194704382,-9.389175597564757,5.528087245676421,85,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
accounting_identity_gap_qoq,7,-0.22732076952482094,4.83323557724488,-9.700462500924786,9.245820961875143,84,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
accounting_identity_gap_qoq,8,-1.728467544265366,4.114124897945523,-9.79215234423859,6.335217255707858,83,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_core_min_qoq,0,-12.936216667743267,3.630426658560682,-20.051852918522204,-5.82058041696433,119,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_core_min_qoq,1,-16.311852037522378,5.695566103212528,-27.475161599818932,-5.148542475225824,118,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_core_min_qoq,2,-22.46943932854726,7.445017718939856,-37.06167405766938,-7.877204599425143,117,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_core_min_qoq,3,-17.794475198279226,10.668495389098501,-38.70472616091229,3.1157757643538346,116,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_core_min_qoq,4,-24.85888739376021,14.989609358550272,-54.23852173651874,4.5207469489983225,115,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_core_min_qoq,5,-21.88649716706267,19.49303708250822,-60.09284984877878,16.31985551465344,114,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_core_min_qoq,6,-21.339697991665858,22.19551043086743,-64.84289843616602,22.1635024528343,113,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_core_min_qoq,7,-13.987755116907366,24.229170644432752,-61.476929579995556,33.501419346180825,112,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_core_min_qoq,8,-20.179364374136664,26.025711976548905,-71.18975984817251,30.83103109989919,111,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_source_qoq,0,-14.361312827632876,5.346581169933267,-24.84061192070208,-3.8820137345636727,119,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_source_qoq,1,-16.059645508791995,6.610266419263587,-29.015767690548625,-3.103523327035365,118,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_source_qoq,2,-28.061312668871658,8.376515106535408,-44.47928227768105,-11.64334306006226,117,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_source_qoq,3,-15.436018730398068,13.967395033019509,-42.81211299511631,11.940075534320169,116,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_source_qoq,4,-23.7266209046791,18.357054361780644,-59.70644745376916,12.253205644410965,115,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_source_qoq,5,-18.10633579096514,25.10022450385742,-67.30277581852567,31.0901042365954,114,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_source_qoq,6,-21.620042010328014,28.812923060183998,-78.09337120828866,34.853287187632624,113,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_source_qoq,7,-6.782359421050984,31.984165663949764,-69.47132412239252,55.90660528029055,112,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_source_qoq,8,-17.516864309908087,33.777073927193335,-83.71992920720702,48.68620058739084,111,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_mortgages_qoq,0,-3.978042275219278,2.059968682069893,-8.015580892076269,0.059496341637712113,119,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_mortgages_qoq,1,-2.8935524836688646,3.477198064430388,-9.708860689952425,3.921755722614696,118,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_mortgages_qoq,2,-4.252697957577334,4.927504407646077,-13.910606596563644,5.405210681408976,117,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_mortgages_qoq,3,-1.9161427420397015,6.968328502547211,-15.574066607032234,11.741781122952831,116,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_mortgages_qoq,4,-2.7723501785221565,9.742659941859554,-21.867963664566883,16.32326330752257,115,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_mortgages_qoq,5,1.3751145428450222,13.1080084548082,-24.31658202857905,27.066811114269093,114,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_mortgages_qoq,6,4.5849297882173765,15.869023186745315,-26.51835565780344,35.68821523423819,113,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_mortgages_qoq,7,8.079094322923499,17.576230730196055,-26.37031790826077,42.528506554107764,112,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_mortgages_qoq,8,6.643857080006978,19.70033795679215,-31.968805315305634,45.25651947531959,111,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_consumer_credit_qoq,0,-4.727049310636028,2.0861980177621144,-8.815997425449773,-0.6381011958222835,119,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_consumer_credit_qoq,1,-7.303482537870657,3.178816914792057,-13.53396369086309,-1.0730013848782258,118,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_consumer_credit_qoq,2,-7.5959349612566305,3.732369718719466,-14.911379609946785,-0.28049031256647705,117,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_consumer_credit_qoq,3,-6.349775817981893,4.449132763548283,-15.070076034536527,2.3705243985727407,116,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_consumer_credit_qoq,4,-9.050428927665745,5.399794509873013,-19.63402616701685,1.53316831168536,115,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_consumer_credit_qoq,5,-7.4340687965255885,6.279277196055922,-19.741452100795193,4.873314507744018,114,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_consumer_credit_qoq,6,-7.023285146782763,6.125275003363749,-19.02882415337571,4.982253859810184,113,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_consumer_credit_qoq,7,-5.171787858973913,6.603574287591319,-18.114793462652898,7.771217744705073,112,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_consumer_credit_qoq,8,-7.191490548742362,6.382903732070525,-19.70198186360059,5.319000766115867,111,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_di_loans_nec_qoq,0,-3.0570197270342403,5.662204476086389,-14.154940500163562,8.040901046095083,119,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_di_loans_nec_qoq,1,-3.3807175717467874,7.944511148946434,-18.9519594236818,12.190524280188223,118,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_di_loans_nec_qoq,2,-11.45240611872982,7.99471939829949,-27.122056139396822,4.217243901937181,117,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_di_loans_nec_qoq,3,-7.906797941166435,8.541827491824296,-24.648779825142057,8.835183942809188,116,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_di_loans_nec_qoq,4,-12.188680634789879,9.823259937200394,-31.44227011170265,7.064908842122893,115,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_di_loans_nec_qoq,5,-11.66369303646767,11.008775359169402,-33.2408927404397,9.913506667504357,114,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_di_loans_nec_qoq,6,-17.241069910569017,11.71011503174898,-40.19289537279702,5.710755551658984,113,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_di_loans_nec_qoq,7,-12.447163649794241,12.929401210705096,-37.788790022776226,12.894462723187747,112,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_di_loans_nec_qoq,8,-16.82313368312014,13.207213150034928,-42.7092714571886,9.063004090948318,111,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_di_loans_nec_private_domestic_borrower_qoq,0,-1.0742494463261876,6.572609331508989,-13.956563736083805,11.808064843431431,119,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_di_loans_nec_private_domestic_borrower_qoq,1,-3.850943792204861,9.187305617086311,-21.858062801694032,14.156175217284309,118,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_di_loans_nec_private_domestic_borrower_qoq,2,-15.223741208449885,8.456097004280577,-31.79769133683982,1.3502089199400462,117,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_di_loans_nec_private_domestic_borrower_qoq,3,-12.974879006270339,7.8549966517625345,-28.370672443724906,2.4209144311842294,116,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_di_loans_nec_private_domestic_borrower_qoq,4,-13.198418915784673,9.528349690437107,-31.873984309041404,5.477146477472056,115,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_di_loans_nec_private_domestic_borrower_qoq,5,-12.653124377413377,10.513227485743926,-33.25905024947147,7.952801494644717,114,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_di_loans_nec_private_domestic_borrower_qoq,6,-18.582054800197355,11.931784256876572,-41.96835194367544,4.804242343280727,113,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_di_loans_nec_private_domestic_borrower_qoq,7,-13.50364789321564,13.32245312079192,-39.6156560099678,12.608360223536522,112,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_di_loans_nec_private_domestic_borrower_qoq,8,-13.75509128178399,13.348156095533051,-39.91747722902877,12.407294665460789,111,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_di_loans_nec_noncore_system_borrower_qoq,0,-2.699559961082934,3.761820125721609,-10.072727407497286,4.673607485331419,119,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_di_loans_nec_noncore_system_borrower_qoq,1,-7.944885354533477,7.471676862058056,-22.589372004167267,6.699601295100312,118,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_di_loans_nec_noncore_system_borrower_qoq,2,-9.568672599037427,8.828088914599238,-26.871726871651934,7.734381673577079,117,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_di_loans_nec_noncore_system_borrower_qoq,3,-4.618793050298594,8.931378850557733,-22.12429559739175,12.886709496794564,116,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_di_loans_nec_noncore_system_borrower_qoq,4,-6.0490713501123885,8.237867375714048,-22.195291406511924,10.097148706287147,115,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_di_loans_nec_noncore_system_borrower_qoq,5,-7.078908991930251,8.455184725819928,-23.65107105453731,9.493253070676808,114,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_di_loans_nec_noncore_system_borrower_qoq,6,-5.0515019978036,8.992237802246642,-22.676288090207017,12.573284094599819,113,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_di_loans_nec_noncore_system_borrower_qoq,7,0.5661591522312914,10.059531835147158,-19.150523244657137,20.282841549119723,112,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_di_loans_nec_noncore_system_borrower_qoq,8,-0.44699224523587944,10.619230349476666,-21.260683730210143,20.366699239738384,111,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_core_plus_private_borrower_qoq,0,-12.557371580970514,6.1882725137476084,-24.686385707915825,-0.42835745402520153,119,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_core_plus_private_borrower_qoq,1,-15.738976800479406,7.509039539400578,-30.456694297704537,-1.0212593032542738,118,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_core_plus_private_borrower_qoq,2,-30.826134957071815,8.28223229461198,-47.059310254511296,-14.592959659632335,117,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_core_plus_private_borrower_qoq,3,-19.19030665514517,13.117699014482255,-44.90099672353039,6.520383413240047,116,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_core_plus_private_borrower_qoq,4,-23.494321757484773,17.974479114678246,-58.724300822254136,11.735657307284587,115,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_core_plus_private_borrower_qoq,5,-17.15636548156558,24.987385561282984,-66.13164118168024,31.81891021854907,114,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_core_plus_private_borrower_qoq,6,-22.002243423799847,29.103766402168876,-79.04562557205085,35.04113872445115,113,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_core_plus_private_borrower_qoq,7,-6.522616049990617,32.68250100463185,-70.58031801906904,57.535085919087805,112,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_core_plus_private_borrower_qoq,8,-13.029783252305677,34.16364273887717,-79.99052302050494,53.930956515893584,111,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_noncore_system_qoq,0,-2.499428461735584,3.8219458183540613,-9.990442265709543,4.991585342238376,119,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_noncore_system_qoq,1,-7.678893501632208,7.496467694648282,-22.371970183142842,7.014183179878424,118,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_noncore_system_qoq,2,-9.258198833399444,8.834560661454313,-26.5739377298499,8.057540063051011,117,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_noncore_system_qoq,3,-4.312417923413399,8.923040291706767,-21.801576895158664,13.176741048331866,116,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_noncore_system_qoq,4,-5.87268099863966,8.198360948037223,-21.941468456792617,10.196106459513299,115,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_noncore_system_qoq,5,-7.008592739650083,8.404297678046673,-23.481016188621563,9.463830709321396,114,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_noncore_system_qoq,6,-4.8610371410949575,8.948473486522964,-22.400045174679967,12.677970892490052,113,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_noncore_system_qoq,7,0.7390488824662587,10.059145297344667,-18.97687590032929,20.454973665261804,112,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_noncore_system_qoq,8,-0.3585530091814455,10.626226118926363,-21.185956202277115,20.468850183914224,111,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_di_loans_nec_households_nonprofits_qoq,0,-0.7425296923580293,0.6939751757211339,-2.1027210367714515,0.617661652055393,119,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_di_loans_nec_households_nonprofits_qoq,1,-0.7534487733247153,0.8292018848330412,-2.378684467597476,0.8717869209480456,118,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_di_loans_nec_households_nonprofits_qoq,2,-1.2223999218673554,0.7551899509533399,-2.7025722257359015,0.2577723820011908,117,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_di_loans_nec_households_nonprofits_qoq,3,0.7491445177372473,1.1074317054716096,-1.4214216249871077,2.919710660461602,116,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_di_loans_nec_households_nonprofits_qoq,4,1.718297918091992,1.2891148509805053,-0.8083671898297982,4.244963026013782,115,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_di_loans_nec_households_nonprofits_qoq,5,2.9811805967876013,1.7692862607336413,-0.4866204742503357,6.448981667825539,114,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_di_loans_nec_households_nonprofits_qoq,6,2.068198891289557,1.8373781693854063,-1.5330623207058394,5.669460103284953,113,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_di_loans_nec_households_nonprofits_qoq,7,3.1458360507410834,1.9856639261873548,-0.746065244586132,7.037737346068299,112,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_di_loans_nec_households_nonprofits_qoq,8,2.738599770096396,1.7901160316556,-0.7700276519485798,6.247227192141372,111,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_di_loans_nec_nonfinancial_corporate_qoq,0,2.273710847456367,6.058232257229347,-9.600424376713153,14.147846071625889,119,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_di_loans_nec_nonfinancial_corporate_qoq,1,0.3106926586942991,7.812536059585951,-15.001878018094166,15.623263335482763,118,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_di_loans_nec_nonfinancial_corporate_qoq,2,-8.18990956703683,6.65396417074098,-21.23167934168915,4.8518602076154895,117,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_di_loans_nec_nonfinancial_corporate_qoq,3,-7.801339390258267,6.097013089176645,-19.75148504504449,4.148806264527957,116,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_di_loans_nec_nonfinancial_corporate_qoq,4,-7.953336035100651,7.428942750892559,-22.514063826850066,6.607391756648764,115,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_di_loans_nec_nonfinancial_corporate_qoq,5,-9.123374835213337,8.376048540101309,-25.5404299738119,7.293680303385226,114,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_di_loans_nec_nonfinancial_corporate_qoq,6,-14.10180639562353,8.95356576207115,-31.650795289282986,3.447182498035925,113,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_di_loans_nec_nonfinancial_corporate_qoq,7,-11.204962310442085,9.733315836820431,-30.282261350610128,7.8723367297259585,112,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_di_loans_nec_nonfinancial_corporate_qoq,8,-10.376274972624362,9.520884879913746,-29.037209337255305,8.284659392006581,111,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_di_loans_nec_nonfinancial_noncorporate_qoq,0,-2.0698253778271636,0.9332400254657621,-3.898975827740057,-0.24067492791426992,119,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_di_loans_nec_nonfinancial_noncorporate_qoq,1,-3.0179094394614374,1.8861729251700348,-6.714808372794705,0.6789894938718306,118,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_di_loans_nec_nonfinancial_noncorporate_qoq,2,-5.53114472045671,2.8962120594893825,-11.2077203570559,0.14543091614248027,117,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_di_loans_nec_nonfinancial_noncorporate_qoq,3,-5.235086901087078,2.933866704327627,-10.985465641569228,0.5152918393950712,116,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_di_loans_nec_nonfinancial_noncorporate_qoq,4,-5.420006864613125,3.434900010108204,-12.152410884425205,1.3123971551989548,115,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_di_loans_nec_nonfinancial_noncorporate_qoq,5,-4.910235688420541,4.00194779148519,-12.754053359731513,2.9335819828904306,114,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_di_loans_nec_nonfinancial_noncorporate_qoq,6,-5.348483930338277,4.8886731822331475,-14.930283367515246,4.233315506838691,113,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_di_loans_nec_nonfinancial_noncorporate_qoq,7,-4.267098236858361,5.465694942753834,-14.979860324655876,6.4456638509391535,112,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_di_loans_nec_nonfinancial_noncorporate_qoq,8,-5.165379311083916,5.849418899265298,-16.6302403536439,6.299481731476067,111,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_di_loans_nec_state_local_qoq,0,-0.20986553063467228,0.10027562629717762,-0.4064057581771404,-0.013325303092204144,119,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_di_loans_nec_state_local_qoq,1,-0.43754141757287324,0.2179528168092438,-0.8647289385189911,-0.010353896626755399,118,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_di_loans_nec_state_local_qoq,2,-0.6170804344557742,0.3291714400577152,-1.2622564569688959,0.028095588057347576,117,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
