outcome,horizon,beta,se,lower95,upper95,n,spec_name,shock_column,shock_scale,response_type
accounting_public_liquidity_qoq,2,35.34366518574228,45.83332372682406,-54.489649318832875,125.17697969031744,89,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
accounting_public_liquidity_qoq,3,16.925725274966688,42.5782015275016,-66.52754971893646,100.37900026886982,88,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
accounting_public_liquidity_qoq,4,19.84686499619064,33.39625665787548,-45.60979805324531,85.30352804562659,87,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
accounting_public_liquidity_qoq,5,20.006164852375193,28.160189363785044,-35.187806300643494,75.20013600539389,86,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
accounting_public_liquidity_qoq,6,50.93872292433582,28.57530886334513,-5.068882447820627,106.94632829649227,85,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
accounting_public_liquidity_qoq,7,55.402306258227824,33.18690774228389,-9.644032916648598,120.44864543310425,84,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
accounting_public_liquidity_qoq,8,67.44567080413596,36.39311140642386,-3.8848275524548086,138.77616916072674,83,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
accounting_external_flow_qoq,0,-88.48626992626153,24.393641008189945,-136.29780630231383,-40.67473355020923,92,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
accounting_external_flow_qoq,1,-84.7544712039797,45.59553745417894,-174.12172461417043,4.612782206211008,91,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
accounting_external_flow_qoq,2,-101.47610949143979,64.92078368087395,-228.72084550595275,25.768626523073166,90,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
accounting_external_flow_qoq,3,-60.29852322526166,63.80862503790051,-185.36342829954668,64.76638184902335,89,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
accounting_external_flow_qoq,4,-58.54164299528435,53.08002574199129,-162.57849344958728,45.49520745901859,88,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
accounting_external_flow_qoq,5,-96.88611367849758,54.84599652395963,-204.38426686545844,10.612039508463283,87,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
