treatment_variant,treatment_role,treatment_family,target,outcome,horizon,beta,se,lower95,upper95,n,spec_name,shock_column,decomposition_mode,outcome_construction,inference_method
core_deposit_proximate,exploratory,measurement,tdc_core_deposit_proximate_bank_only_qoq,tdc_core_deposit_proximate_bank_only_qoq,7,243.1094420273416,83.19403456718614,38.68950029754068,318.2022249275299,61,identity_measurement_ladder,tdc_core_deposit_proximate_bank_only_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
core_deposit_proximate,exploratory,measurement,tdc_core_deposit_proximate_bank_only_qoq,total_deposits_bank_qoq,7,184.5130225738792,102.34451473823908,-55.84408791488482,279.44586875634843,61,identity_measurement_ladder,tdc_core_deposit_proximate_bank_only_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
core_deposit_proximate,exploratory,measurement,tdc_core_deposit_proximate_bank_only_qoq,other_component_qoq,7,-58.5964194534624,33.21435762067228,-140.2234007270654,-16.517755585999918,61,identity_measurement_ladder,tdc_core_deposit_proximate_bank_only_residual_z,exact_identity_baseline,derived_total_minus_tdc,circular_block_bootstrap_4q_40reps
core_deposit_proximate,exploratory,measurement,tdc_core_deposit_proximate_bank_only_qoq,tdc_core_deposit_proximate_bank_only_qoq,8,250.4456137045933,103.72717300531967,33.63361628932802,335.5860521580217,60,identity_measurement_ladder,tdc_core_deposit_proximate_bank_only_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
core_deposit_proximate,exploratory,measurement,tdc_core_deposit_proximate_bank_only_qoq,total_deposits_bank_qoq,8,183.10945008110096,114.67251791295242,-80.15189404619412,270.919200613226,60,identity_measurement_ladder,tdc_core_deposit_proximate_bank_only_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
core_deposit_proximate,exploratory,measurement,tdc_core_deposit_proximate_bank_only_qoq,other_component_qoq,8,-67.33616362349235,39.908401194901074,-159.41639990710436,-8.766291365336517,60,identity_measurement_ladder,tdc_core_deposit_proximate_bank_only_residual_z,exact_identity_baseline,derived_total_minus_tdc,circular_block_bootstrap_4q_40reps
no_remit_bank_only,exploratory,measurement,tdc_no_remit_bank_only_qoq,tdc_no_remit_bank_only_qoq,0,110.67394390018134,18.803874550056616,82.40680354457302,148.91803480605566,72,identity_measurement_ladder,tdc_no_remit_bank_only_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
no_remit_bank_only,exploratory,measurement,tdc_no_remit_bank_only_qoq,total_deposits_bank_qoq,0,53.694921325550396,23.73939184862991,22.975777883110915,110.45915489158398,72,identity_measurement_ladder,tdc_no_remit_bank_only_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
no_remit_bank_only,exploratory,measurement,tdc_no_remit_bank_only_qoq,other_component_qoq,0,-56.979022574630946,28.376000620119342,-101.87865763070116,-0.023502607950092735,72,identity_measurement_ladder,tdc_no_remit_bank_only_residual_z,exact_identity_baseline,derived_total_minus_tdc,circular_block_bootstrap_4q_40reps
no_remit_bank_only,exploratory,measurement,tdc_no_remit_bank_only_qoq,tdc_no_remit_bank_only_qoq,1,156.41723216513793,30.372867988411638,99.9915611684903,207.5966182269734,71,identity_measurement_ladder,tdc_no_remit_bank_only_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
no_remit_bank_only,exploratory,measurement,tdc_no_remit_bank_only_qoq,total_deposits_bank_qoq,1,75.45275105858569,70.29212033096661,-7.396858179340892,253.59364339121635,71,identity_measurement_ladder,tdc_no_remit_bank_only_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
no_remit_bank_only,exploratory,measurement,tdc_no_remit_bank_only_qoq,other_component_qoq,1,-80.96448110655224,54.84074847724247,-142.83829663201183,83.54021259238093,71,identity_measurement_ladder,tdc_no_remit_bank_only_residual_z,exact_identity_baseline,derived_total_minus_tdc,circular_block_bootstrap_4q_40reps
no_remit_bank_only,exploratory,measurement,tdc_no_remit_bank_only_qoq,tdc_no_remit_bank_only_qoq,2,204.79720219529997,48.83528187080536,114.1068834822035,293.3129052508359,70,identity_measurement_ladder,tdc_no_remit_bank_only_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
no_remit_bank_only,exploratory,measurement,tdc_no_remit_bank_only_qoq,total_deposits_bank_qoq,2,80.55968190519853,66.59978532047252,-31.486516694226182,186.78221259437646,70,identity_measurement_ladder,tdc_no_remit_bank_only_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
no_remit_bank_only,exploratory,measurement,tdc_no_remit_bank_only_qoq,other_component_qoq,2,-124.23752029010144,54.26764775346965,-203.85172568676987,-14.16309058811633,70,identity_measurement_ladder,tdc_no_remit_bank_only_residual_z,exact_identity_baseline,derived_total_minus_tdc,circular_block_bootstrap_4q_40reps
no_remit_bank_only,exploratory,measurement,tdc_no_remit_bank_only_qoq,tdc_no_remit_bank_only_qoq,3,197.24559278767225,63.174827357317355,110.87989917605913,319.6657846035209,69,identity_measurement_ladder,tdc_no_remit_bank_only_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
no_remit_bank_only,exploratory,measurement,tdc_no_remit_bank_only_qoq,total_deposits_bank_qoq,3,99.52382705372659,70.98130828283205,-26.306013410972984,244.43381400215534,69,identity_measurement_ladder,tdc_no_remit_bank_only_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
no_remit_bank_only,exploratory,measurement,tdc_no_remit_bank_only_qoq,other_component_qoq,3,-97.72176573394566,47.07878671114615,-167.2776849288785,-10.834558320373155,69,identity_measurement_ladder,tdc_no_remit_bank_only_residual_z,exact_identity_baseline,derived_total_minus_tdc,circular_block_bootstrap_4q_40reps
no_remit_bank_only,exploratory,measurement,tdc_no_remit_bank_only_qoq,tdc_no_remit_bank_only_qoq,4,235.3864020931662,76.37329724275541,76.42911626078795,397.4671221176897,68,identity_measurement_ladder,tdc_no_remit_bank_only_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
no_remit_bank_only,exploratory,measurement,tdc_no_remit_bank_only_qoq,total_deposits_bank_qoq,4,121.5117395014953,96.92547731080228,-68.82853691189366,314.34093903092037,68,identity_measurement_ladder,tdc_no_remit_bank_only_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
no_remit_bank_only,exploratory,measurement,tdc_no_remit_bank_only_qoq,other_component_qoq,4,-113.8746625916709,43.95717131253892,-179.17176715118478,-24.219180891493018,68,identity_measurement_ladder,tdc_no_remit_bank_only_residual_z,exact_identity_baseline,derived_total_minus_tdc,circular_block_bootstrap_4q_40reps
no_remit_bank_only,exploratory,measurement,tdc_no_remit_bank_only_qoq,tdc_no_remit_bank_only_qoq,5,234.92893161064745,84.0765189553381,124.65760193767571,369.6104310436271,67,identity_measurement_ladder,tdc_no_remit_bank_only_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
no_remit_bank_only,exploratory,measurement,tdc_no_remit_bank_only_qoq,total_deposits_bank_qoq,5,102.43988214609999,101.54065603026085,-40.949946019954005,312.45685576119695,67,identity_measurement_ladder,tdc_no_remit_bank_only_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
no_remit_bank_only,exploratory,measurement,tdc_no_remit_bank_only_qoq,other_component_qoq,5,-132.48904946454746,41.51092653050129,-198.61850171086473,-55.847220386406455,67,identity_measurement_ladder,tdc_no_remit_bank_only_residual_z,exact_identity_baseline,derived_total_minus_tdc,circular_block_bootstrap_4q_40reps
no_remit_bank_only,exploratory,measurement,tdc_no_remit_bank_only_qoq,tdc_no_remit_bank_only_qoq,6,269.97217213119256,102.12375023536832,109.99733965841294,495.90349225008157,66,identity_measurement_ladder,tdc_no_remit_bank_only_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
no_remit_bank_only,exploratory,measurement,tdc_no_remit_bank_only_qoq,total_deposits_bank_qoq,6,84.37232887967832,102.35399086056864,-71.54632189573054,321.1744070602119,66,identity_measurement_ladder,tdc_no_remit_bank_only_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
no_remit_bank_only,exploratory,measurement,tdc_no_remit_bank_only_qoq,other_component_qoq,6,-185.59984325151424,47.70510876436311,-246.1632716508395,-73.26879140609658,66,identity_measurement_ladder,tdc_no_remit_bank_only_residual_z,exact_identity_baseline,derived_total_minus_tdc,circular_block_bootstrap_4q_40reps
no_remit_bank_only,exploratory,measurement,tdc_no_remit_bank_only_qoq,tdc_no_remit_bank_only_qoq,7,273.6457331513924,125.4860875791606,75.01224631699907,477.04853763971937,65,identity_measurement_ladder,tdc_no_remit_bank_only_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
no_remit_bank_only,exploratory,measurement,tdc_no_remit_bank_only_qoq,total_deposits_bank_qoq,7,89.30189655543829,147.02187033498487,-127.19697674737958,330.39370137496496,65,identity_measurement_ladder,tdc_no_remit_bank_only_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
no_remit_bank_only,exploratory,measurement,tdc_no_remit_bank_only_qoq,other_component_qoq,7,-184.3438365959541,58.79338187050121,-267.30236284203727,-73.91535429555667,65,identity_measurement_ladder,tdc_no_remit_bank_only_residual_z,exact_identity_baseline,derived_total_minus_tdc,circular_block_bootstrap_4q_40reps
no_remit_bank_only,exploratory,measurement,tdc_no_remit_bank_only_qoq,tdc_no_remit_bank_only_qoq,8,308.46835367003735,97.16085914110221,133.1338077231681,472.39808855667616,64,identity_measurement_ladder,tdc_no_remit_bank_only_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
no_remit_bank_only,exploratory,measurement,tdc_no_remit_bank_only_qoq,total_deposits_bank_qoq,8,95.79417975807594,104.84746935301698,-70.02851278953443,245.52447469871424,64,identity_measurement_ladder,tdc_no_remit_bank_only_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
no_remit_bank_only,exploratory,measurement,tdc_no_remit_bank_only_qoq,other_component_qoq,8,-212.67417391196142,81.93752604061972,-368.242338457697,-100.24675837684946,64,identity_measurement_ladder,tdc_no_remit_bank_only_residual_z,exact_identity_baseline,derived_total_minus_tdc,circular_block_bootstrap_4q_40reps
credit_union_sensitive,exploratory,measurement,tdc_credit_union_sensitive_qoq,tdc_credit_union_sensitive_qoq,0,110.20466533005569,18.445982677733667,87.34518984916107,146.81142541188845,72,identity_measurement_ladder,tdc_credit_union_sensitive_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
credit_union_sensitive,exploratory,measurement,tdc_credit_union_sensitive_qoq,total_deposits_bank_qoq,0,53.736800482290256,18.38524703016176,16.449416094868873,96.81131231588796,72,identity_measurement_ladder,tdc_credit_union_sensitive_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
credit_union_sensitive,exploratory,measurement,tdc_credit_union_sensitive_qoq,other_component_qoq,0,-56.46786484776543,21.782577969590182,-89.7397795433079,-12.071309008201832,72,identity_measurement_ladder,tdc_credit_union_sensitive_residual_z,exact_identity_baseline,derived_total_minus_tdc,circular_block_bootstrap_4q_40reps
credit_union_sensitive,exploratory,measurement,tdc_credit_union_sensitive_qoq,tdc_credit_union_sensitive_qoq,1,156.08045872972363,27.83529310209517,86.44883533549407,195.72690550728908,71,identity_measurement_ladder,tdc_credit_union_sensitive_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
credit_union_sensitive,exploratory,measurement,tdc_credit_union_sensitive_qoq,total_deposits_bank_qoq,1,74.75328128448753,41.8324955907285,-15.64409091202496,143.0688769661442,71,identity_measurement_ladder,tdc_credit_union_sensitive_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
credit_union_sensitive,exploratory,measurement,tdc_credit_union_sensitive_qoq,other_component_qoq,1,-81.3271774452361,38.141095293965186,-143.9790217328098,-13.724400501925478,71,identity_measurement_ladder,tdc_credit_union_sensitive_residual_z,exact_identity_baseline,derived_total_minus_tdc,circular_block_bootstrap_4q_40reps
credit_union_sensitive,exploratory,measurement,tdc_credit_union_sensitive_qoq,tdc_credit_union_sensitive_qoq,2,204.5575829807482,39.69813206497566,121.24661346065375,248.08189620487164,70,identity_measurement_ladder,tdc_credit_union_sensitive_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
credit_union_sensitive,exploratory,measurement,tdc_credit_union_sensitive_qoq,total_deposits_bank_qoq,2,79.70736543665669,58.76608496779703,-49.85600999344425,203.79666076022704,70,identity_measurement_ladder,tdc_credit_union_sensitive_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
credit_union_sensitive,exploratory,measurement,tdc_credit_union_sensitive_qoq,other_component_qoq,2,-124.85021754409152,50.23076564798337,-183.9661978231535,-16.089059535756643,70,identity_measurement_ladder,tdc_credit_union_sensitive_residual_z,exact_identity_baseline,derived_total_minus_tdc,circular_block_bootstrap_4q_40reps
credit_union_sensitive,exploratory,measurement,tdc_credit_union_sensitive_qoq,tdc_credit_union_sensitive_qoq,3,197.32928276030322,54.24520083096437,92.13418761021931,293.905782508175,69,identity_measurement_ladder,tdc_credit_union_sensitive_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
credit_union_sensitive,exploratory,measurement,tdc_credit_union_sensitive_qoq,total_deposits_bank_qoq,3,98.47235780941037,85.282805051456,-25.447884670868536,287.53491699397586,69,identity_measurement_ladder,tdc_credit_union_sensitive_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
credit_union_sensitive,exploratory,measurement,tdc_credit_union_sensitive_qoq,other_component_qoq,3,-98.85692495089285,49.01469134343527,-154.73128817402616,16.42119683080948,69,identity_measurement_ladder,tdc_credit_union_sensitive_residual_z,exact_identity_baseline,derived_total_minus_tdc,circular_block_bootstrap_4q_40reps
credit_union_sensitive,exploratory,measurement,tdc_credit_union_sensitive_qoq,tdc_credit_union_sensitive_qoq,4,235.94921659144745,75.39015785489259,93.56265845622953,368.87080000424385,68,identity_measurement_ladder,tdc_credit_union_sensitive_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
credit_union_sensitive,exploratory,measurement,tdc_credit_union_sensitive_qoq,total_deposits_bank_qoq,4,119.42570957187321,94.10971031266216,-65.8204379663366,330.0071242038243,68,identity_measurement_ladder,tdc_credit_union_sensitive_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
credit_union_sensitive,exploratory,measurement,tdc_credit_union_sensitive_qoq,other_component_qoq,4,-116.52350701957424,43.75573408703566,-176.13123917950298,-33.0624359076955,68,identity_measurement_ladder,tdc_credit_union_sensitive_residual_z,exact_identity_baseline,derived_total_minus_tdc,circular_block_bootstrap_4q_40reps
credit_union_sensitive,exploratory,measurement,tdc_credit_union_sensitive_qoq,tdc_credit_union_sensitive_qoq,5,236.71339915226855,91.0782072463432,121.8489342103245,489.2714956706707,67,identity_measurement_ladder,tdc_credit_union_sensitive_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
credit_union_sensitive,exploratory,measurement,tdc_credit_union_sensitive_qoq,total_deposits_bank_qoq,5,99.34243433187766,120.55613715870955,-22.894478734063362,417.66598394274314,67,identity_measurement_ladder,tdc_credit_union_sensitive_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
credit_union_sensitive,exploratory,measurement,tdc_credit_union_sensitive_qoq,other_component_qoq,5,-137.3709648203909,44.58645365814111,-192.4557176585539,-44.199282775865136,67,identity_measurement_ladder,tdc_credit_union_sensitive_residual_z,exact_identity_baseline,derived_total_minus_tdc,circular_block_bootstrap_4q_40reps
credit_union_sensitive,exploratory,measurement,tdc_credit_union_sensitive_qoq,tdc_credit_union_sensitive_qoq,6,271.4742575600357,91.08234297170617,59.38073164600141,438.9094277900439,66,identity_measurement_ladder,tdc_credit_union_sensitive_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
credit_union_sensitive,exploratory,measurement,tdc_credit_union_sensitive_qoq,total_deposits_bank_qoq,6,80.80797121510774,95.37545049560794,-95.70384858312214,231.01008870610983,66,identity_measurement_ladder,tdc_credit_union_sensitive_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
credit_union_sensitive,exploratory,measurement,tdc_credit_union_sensitive_qoq,other_component_qoq,6,-190.66628634492798,36.85599985433675,-235.57356742432373,-117.47032637579463,66,identity_measurement_ladder,tdc_credit_union_sensitive_residual_z,exact_identity_baseline,derived_total_minus_tdc,circular_block_bootstrap_4q_40reps
credit_union_sensitive,exploratory,measurement,tdc_credit_union_sensitive_qoq,tdc_credit_union_sensitive_qoq,7,274.92125338208643,121.8655895681294,23.40058050753683,454.17331533074395,65,identity_measurement_ladder,tdc_credit_union_sensitive_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
credit_union_sensitive,exploratory,measurement,tdc_credit_union_sensitive_qoq,total_deposits_bank_qoq,7,85.56179848936398,134.72418050191402,-77.38118466112878,296.41501374589683,65,identity_measurement_ladder,tdc_credit_union_sensitive_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
credit_union_sensitive,exploratory,measurement,tdc_credit_union_sensitive_qoq,other_component_qoq,7,-189.35945489272245,63.156690980059075,-297.70382640262875,-40.75875440696444,65,identity_measurement_ladder,tdc_credit_union_sensitive_residual_z,exact_identity_baseline,derived_total_minus_tdc,circular_block_bootstrap_4q_40reps
credit_union_sensitive,exploratory,measurement,tdc_credit_union_sensitive_qoq,tdc_credit_union_sensitive_qoq,8,309.0901798091072,98.82620349953879,59.02386487285043,421.2021003563904,64,identity_measurement_ladder,tdc_credit_union_sensitive_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
credit_union_sensitive,exploratory,measurement,tdc_credit_union_sensitive_qoq,total_deposits_bank_qoq,8,91.5842596385737,114.09950252108567,-100.97681630275156,292.8442978847702,64,identity_measurement_ladder,tdc_credit_union_sensitive_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
credit_union_sensitive,exploratory,measurement,tdc_credit_union_sensitive_qoq,other_component_qoq,8,-217.5059201705335,62.28812602463077,-300.2715057176956,-93.42347025655084,64,identity_measurement_ladder,tdc_credit_union_sensitive_residual_z,exact_identity_baseline,derived_total_minus_tdc,circular_block_bootstrap_4q_40reps
tier2_regression_mmf_rrp_bank_only,exploratory,measurement,tdc_tier2_regression_mmf_rrp_prop_bank_only_qoq,tdc_tier2_regression_mmf_rrp_prop_bank_only_qoq,0,110.08322476781075,17.208917729645293,86.6004062810092,143.65234782293268,71,identity_measurement_ladder,tdc_tier2_regression_mmf_rrp_bank_only_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
tier2_regression_mmf_rrp_bank_only,exploratory,measurement,tdc_tier2_regression_mmf_rrp_prop_bank_only_qoq,total_deposits_bank_qoq,0,63.547847682686694,21.487962726672535,24.906316867844847,113.34067342831636,71,identity_measurement_ladder,tdc_tier2_regression_mmf_rrp_bank_only_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
tier2_regression_mmf_rrp_bank_only,exploratory,measurement,tdc_tier2_regression_mmf_rrp_prop_bank_only_qoq,other_component_qoq,0,-46.535377085124054,23.43677796781147,-96.12698161175243,-8.31620988735238,71,identity_measurement_ladder,tdc_tier2_regression_mmf_rrp_bank_only_residual_z,exact_identity_baseline,derived_total_minus_tdc,circular_block_bootstrap_4q_40reps
tier2_regression_mmf_rrp_bank_only,exploratory,measurement,tdc_tier2_regression_mmf_rrp_prop_bank_only_qoq,tdc_tier2_regression_mmf_rrp_prop_bank_only_qoq,1,160.2647507638109,28.68305551309992,102.66734685853129,205.11695167755167,70,identity_measurement_ladder,tdc_tier2_regression_mmf_rrp_bank_only_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
tier2_regression_mmf_rrp_bank_only,exploratory,measurement,tdc_tier2_regression_mmf_rrp_prop_bank_only_qoq,total_deposits_bank_qoq,1,85.35544609191966,57.165753768722546,1.7916456323063985,185.50023692661037,70,identity_measurement_ladder,tdc_tier2_regression_mmf_rrp_bank_only_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
tier2_regression_mmf_rrp_bank_only,exploratory,measurement,tdc_tier2_regression_mmf_rrp_prop_bank_only_qoq,other_component_qoq,1,-74.90930467189123,45.07753721808265,-122.97402060557,13.6021470055155,70,identity_measurement_ladder,tdc_tier2_regression_mmf_rrp_bank_only_residual_z,exact_identity_baseline,derived_total_minus_tdc,circular_block_bootstrap_4q_40reps
tier2_regression_mmf_rrp_bank_only,exploratory,measurement,tdc_tier2_regression_mmf_rrp_prop_bank_only_qoq,tdc_tier2_regression_mmf_rrp_prop_bank_only_qoq,2,209.46495531255826,49.1235583602012,129.52875621165498,311.6650173664408,69,identity_measurement_ladder,tdc_tier2_regression_mmf_rrp_bank_only_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
tier2_regression_mmf_rrp_bank_only,exploratory,measurement,tdc_tier2_regression_mmf_rrp_prop_bank_only_qoq,total_deposits_bank_qoq,2,91.44994014770762,68.87066205794275,-3.315490574443821,232.9568145278827,69,identity_measurement_ladder,tdc_tier2_regression_mmf_rrp_bank_only_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
tier2_regression_mmf_rrp_bank_only,exploratory,measurement,tdc_tier2_regression_mmf_rrp_prop_bank_only_qoq,other_component_qoq,2,-118.01501516485064,48.346911764156424,-173.8397208665137,-14.095064963219363,69,identity_measurement_ladder,tdc_tier2_regression_mmf_rrp_bank_only_residual_z,exact_identity_baseline,derived_total_minus_tdc,circular_block_bootstrap_4q_40reps
tier2_regression_mmf_rrp_bank_only,exploratory,measurement,tdc_tier2_regression_mmf_rrp_prop_bank_only_qoq,tdc_tier2_regression_mmf_rrp_prop_bank_only_qoq,3,207.1823523847904,64.73958033691811,71.35839510979253,307.81556829375006,68,identity_measurement_ladder,tdc_tier2_regression_mmf_rrp_bank_only_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
tier2_regression_mmf_rrp_bank_only,exploratory,measurement,tdc_tier2_regression_mmf_rrp_prop_bank_only_qoq,total_deposits_bank_qoq,3,115.1032114257248,73.14260768152431,-20.957217205636837,266.7411837135198,68,identity_measurement_ladder,tdc_tier2_regression_mmf_rrp_bank_only_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
tier2_regression_mmf_rrp_bank_only,exploratory,measurement,tdc_tier2_regression_mmf_rrp_prop_bank_only_qoq,other_component_qoq,3,-92.0791409590656,47.800141039415664,-153.13040661909574,13.55197751293014,68,identity_measurement_ladder,tdc_tier2_regression_mmf_rrp_bank_only_residual_z,exact_identity_baseline,derived_total_minus_tdc,circular_block_bootstrap_4q_40reps
tier2_regression_mmf_rrp_bank_only,exploratory,measurement,tdc_tier2_regression_mmf_rrp_prop_bank_only_qoq,tdc_tier2_regression_mmf_rrp_prop_bank_only_qoq,4,250.5846656002741,78.2709645130001,112.24028241178351,437.5283004409661,67,identity_measurement_ladder,tdc_tier2_regression_mmf_rrp_bank_only_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
tier2_regression_mmf_rrp_bank_only,exploratory,measurement,tdc_tier2_regression_mmf_rrp_prop_bank_only_qoq,total_deposits_bank_qoq,4,131.75542433422095,107.14417056016885,-60.05298599949274,339.3357885327623,67,identity_measurement_ladder,tdc_tier2_regression_mmf_rrp_bank_only_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
tier2_regression_mmf_rrp_bank_only,exploratory,measurement,tdc_tier2_regression_mmf_rrp_prop_bank_only_qoq,other_component_qoq,4,-118.82924126605315,48.70168764784523,-192.19901781670123,-11.993752500181914,67,identity_measurement_ladder,tdc_tier2_regression_mmf_rrp_bank_only_residual_z,exact_identity_baseline,derived_total_minus_tdc,circular_block_bootstrap_4q_40reps
tier2_regression_mmf_rrp_bank_only,exploratory,measurement,tdc_tier2_regression_mmf_rrp_prop_bank_only_qoq,tdc_tier2_regression_mmf_rrp_prop_bank_only_qoq,5,255.5983528924601,81.38532539556283,83.00491564954494,395.9333818881873,66,identity_measurement_ladder,tdc_tier2_regression_mmf_rrp_bank_only_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
tier2_regression_mmf_rrp_bank_only,exploratory,measurement,tdc_tier2_regression_mmf_rrp_prop_bank_only_qoq,total_deposits_bank_qoq,5,107.87598097618749,91.9406570054047,-83.21412409094098,264.6948937658361,66,identity_measurement_ladder,tdc_tier2_regression_mmf_rrp_bank_only_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
tier2_regression_mmf_rrp_bank_only,exploratory,measurement,tdc_tier2_regression_mmf_rrp_prop_bank_only_qoq,other_component_qoq,5,-147.7223719162726,33.5224861109016,-206.74056670500312,-84.86860117541593,66,identity_measurement_ladder,tdc_tier2_regression_mmf_rrp_bank_only_residual_z,exact_identity_baseline,derived_total_minus_tdc,circular_block_bootstrap_4q_40reps
tier2_regression_mmf_rrp_bank_only,exploratory,measurement,tdc_tier2_regression_mmf_rrp_prop_bank_only_qoq,tdc_tier2_regression_mmf_rrp_prop_bank_only_qoq,6,288.4963515454769,112.15139013490868,115.35400386448246,628.3079253338916,65,identity_measurement_ladder,tdc_tier2_regression_mmf_rrp_bank_only_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
tier2_regression_mmf_rrp_bank_only,exploratory,measurement,tdc_tier2_regression_mmf_rrp_prop_bank_only_qoq,total_deposits_bank_qoq,6,86.01007799616346,107.29856743094602,-36.21046073083939,392.43541579006876,65,identity_measurement_ladder,tdc_tier2_regression_mmf_rrp_bank_only_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
tier2_regression_mmf_rrp_bank_only,exploratory,measurement,tdc_tier2_regression_mmf_rrp_prop_bank_only_qoq,other_component_qoq,6,-202.48627354931344,39.73482349178627,-291.3034155212242,-126.00740672298751,65,identity_measurement_ladder,tdc_tier2_regression_mmf_rrp_bank_only_residual_z,exact_identity_baseline,derived_total_minus_tdc,circular_block_bootstrap_4q_40reps
tier2_regression_mmf_rrp_bank_only,exploratory,measurement,tdc_tier2_regression_mmf_rrp_prop_bank_only_qoq,tdc_tier2_regression_mmf_rrp_prop_bank_only_qoq,7,279.0506567832131,115.78026844055056,85.1266986022154,486.9438398715792,64,identity_measurement_ladder,tdc_tier2_regression_mmf_rrp_bank_only_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
tier2_regression_mmf_rrp_bank_only,exploratory,measurement,tdc_tier2_regression_mmf_rrp_prop_bank_only_qoq,total_deposits_bank_qoq,7,83.59022866312844,118.18585880920341,-89.5271214856959,342.8319092913951,64,identity_measurement_ladder,tdc_tier2_regression_mmf_rrp_bank_only_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
