outcome,horizon,beta,se,lower95,upper95,n,spec_name,shock_column,shock_scale,response_type
strict_loan_core_min_qoq,2,-32.893332708657205,10.56046607162673,-53.5918462090456,-12.194819208268814,66,strict_identifiable_refresh,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_core_min_qoq,3,-25.05689712353459,15.08455089436744,-54.622616876494774,4.508822629425595,65,strict_identifiable_refresh,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_core_min_qoq,4,-39.60708317233478,21.704975154811446,-82.14883447576523,2.9346681310956555,64,strict_identifiable_refresh,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_core_min_qoq,5,-29.74940824176447,28.54353755870364,-85.69474185682361,26.195925373294664,63,strict_identifiable_refresh,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_core_min_qoq,6,-28.64804566828773,31.472328491325836,-90.33380951128638,33.03771817471091,62,strict_identifiable_refresh,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_core_min_qoq,7,-16.844869844963025,33.047883279997635,-81.6187210737584,47.92898138383234,61,strict_identifiable_refresh,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_core_min_qoq,8,-27.699009281406582,34.68650038016017,-95.6845500265205,40.28653146370734,60,strict_identifiable_refresh,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_core_plus_private_borrower_qoq,0,-18.024897659337825,10.509068730802262,-38.62267237171026,2.5728770530346097,68,strict_identifiable_refresh,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_core_plus_private_borrower_qoq,1,-15.180127719479106,11.864278110274233,-38.4341128156166,8.073857376658388,67,strict_identifiable_refresh,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_core_plus_private_borrower_qoq,2,-38.990634631366376,10.885636783222713,-60.326482726482894,-17.65478653624986,66,strict_identifiable_refresh,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_core_plus_private_borrower_qoq,3,-21.327014701775084,12.180714364463128,-45.20121485612282,2.547185452572645,65,strict_identifiable_refresh,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_core_plus_private_borrower_qoq,4,-36.09446880211357,18.505539205304284,-72.36532564450997,0.17638804028283062,64,strict_identifiable_refresh,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_core_plus_private_borrower_qoq,5,-21.660950167181348,27.12562899987278,-74.82718300693199,31.5052826725693,63,strict_identifiable_refresh,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_core_plus_private_borrower_qoq,6,-34.816472420707036,33.20954660353206,-99.90718376362989,30.274238922215808,62,strict_identifiable_refresh,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_core_plus_private_borrower_qoq,7,-10.000175802733494,34.441225583769146,-77.50497794692102,57.50462634145403,61,strict_identifiable_refresh,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_core_plus_private_borrower_qoq,8,-26.83044935709205,35.836796354185175,-97.07057021129499,43.40967149711089,60,strict_identifiable_refresh,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_noncore_system_qoq,0,-0.9745232374736701,5.23729803124129,-11.239627378706597,9.290580903759256,68,strict_identifiable_refresh,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_noncore_system_qoq,1,-3.7923173310458287,7.425856242514777,-18.34699556637479,10.762360904283135,67,strict_identifiable_refresh,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_noncore_system_qoq,2,-5.559423506297085,8.642898309865831,-22.499504193634117,11.380657181039945,66,strict_identifiable_refresh,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
strict_loan_noncore_system_qoq,3,-1.395972958324868,10.095616374884425,-21.18338105309834,18.391435136448603,65,strict_identifiable_refresh,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
